"Ref. fiche";"Statut";"Commune";"Localisation précise";"Catégories";"Modération";"Description";"Proposition";"[Public] Commentaire Vélo-Cité";"[Privé] Commentaire Vélo-Cité";"[Public] Réponse de la collectivité";"[Privé] Réponse de la collectivité";"Email";"Date de création";"Dernière modification"
F170508;"";"Bordeaux";"rue de Metz";"Pistes ou bandes cyclables";"1";"Demande de mise en Zone 30 assortie d'un double sens cyclable de la rue de Metz, déjà utilisée par les cyclistes, pour rejoindre la rue Georges Bonnac (en évitement de rue georges brach, qui ne comporte pas d'améngament après l'intersection avec la rue de Metz).
Marquage logo vélo au sol et notamment à l'intersection avec la rue Georges Bonnac.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-16";"2019-03-04"
F170507;"";"Bouliac";"Piste Roger Lapébie";"Pistes ou bandes cyclables";"1";"Après le centre commercial de Bouliac la piste Lapébie est très mal entretenue. A certains endroits deux cyclistes ont du mal à se croiser. La raison en est simple : la terre recouvre un quart de la piste.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-16";"2019-03-04"
F170506;"";"Bègles";"rue des Frères Moga";"Pistes ou bandes cyclables";"1";"La rue des frères Moga à Bègles est en double sens cyclable. Un voie vers le nord pour tous les véhicules, et une voie cyclable vers le sud. L'aménagement est très bien mais en pratique c'est catastrophique car des véhicules sont systématiquement garées sur le trottoir obligeant les automobilistes à empiéter sur la voie cyclable et mettant les cyclistes en danger.
Nous demandons l'installation de potelets et une campagne de prévention verbalisation.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-16";"2019-03-04"
F170505 ;"";"Pessac";"rue de la Poudrière";"Pistes ou bandes cyclables";"1";"F170505 A partir du rond-point de Magonty/rue de Romainville et en allant vers le nord, la piste cyclable bidirectionnelle qui longe la rue de la Poudrière est interrompue à trois reprises sur une distance de 200 m par des panneaux « stop », cédant ainsi la priorité à des accès de résidences. Ce n'est pas ce qui est prévu dans le code de la route.
Nous demandons que les priorités soient inversées.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-16";"2019-03-04"
F170504;"";"Bordeaux";"Allée Eugène Delacroix";"Signalisation / Marquage au sol";"1";"Panneau « impasse sauf piétons» à l'entrée d’une impasse, rue E Delacroix (la station Belcier)
Cette impasse se poursuit par une allée inaccessible aux voitures mais qui pourra être autorisée aux vélos. Cette voie dessert des arceaux vélos, plusieurs équipements (gymnase, médiathèque), ainsi que des moyennes surfaces commerciales et des habitations.
";"";"";"";"";"";"contact@velo-cite.org";"2017-05-15";"2019-03-04"
F170503;"";"Bouliac";"Pont François Mitterrand";"Pistes ou bandes cyclables";"1";"Deux panneaux de signalisation auto ont été installés sur le pont. Ces panneaux dépassent sur la piste et se situent à hauteur de la tête des cyclistes. Cette situation extrèmement dangereuse est à solutionner de toute urgence. Merci.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-15";"2019-03-04"
F170502;"";"Bordeaux";"gare sud Belcier";"Stationnement vélo";"1";"Sur le parvis de la nouvelle gare de Belcier il n'y a aucun arceau pour stationner son vélo,soit pour aller acheter son billet de train ou bien faire quelques emplettes.
Il y aura visiblement un parking fermé mais cela ne concerne pas les utilisateurs de
passage.
Un adhérent témoigne : j'ai mis mon vélo sur le trottoir, accroché à une barrière de
protection et au risque de gêner les piétons et personnes en fauteuil.";"";"";"";"";"";"contact@velo-cite.org";"2017-05-09";"2019-03-04"
F170414;"";"Talence";"Carrefour Avenue de Thouars/rue François Rabelais";"Pistes ou bandes cyclables";"1";"Incohérence de la présence de deux feux non synchronisés piétons et cyclistes pour la traversée.
“Quand on tente de passer en tant que cycliste au feu vert piétons, on se fait klaxonner par les automobilistes qui tournent dans la rue François Rabelais. Même chose en mettant pied à terre.
Demande de mise en place d‘un seul feu mixte piétons/cyclistes et ajout de logos vélo au sol à l’image de traversées réalisées à Strasbourg.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-26";"2019-03-04"
F170413;"";"Bordeaux";"rue du Docteur Albert Barraud";"Pistes ou bandes cyclables";"1";"De nombreux cyclistes circulent à contre-sens sur la bande cyclable. Il faut noter qu'il n'existe pas d'axe cycliste parallèle proche de cette rue. La situation étant dangereuse,nous proposons de pallier au besoin d'aménagement pour la circulation des vélos :
- option 1 > Suppression du stationnement et création d'une bande cyclable à contresens
- option 2 > Création d'une Zone 30 et inversion de la bande cyclable pour DSC";"";"";"";"";"";"contact@velo-cite.org";"2018-12-26";"2019-03-04"
F170412 ;"";"Bordeaux";"Divers, voir description";"Stationnement vélo";"1";"Carrefour Rue Georges Bonnac / Boulevard du Président Wilson Bordeaux - devant la nouvelle supérette
• Place Francis de Pressensé Bordeaux – sur la nouvelle place aménagée aucun arceau, les vélos s'attachent sur les grilles du parc
• Intersection rue Guiraude / rue Dudon Bordeaux (proche passage sainte Catherine) – sur nouvelle place tous les vélos sont accrochés au mobilier urbain";"";"";"";"";"";"contact@velo-cite.org";"2017-04-25";"2019-03-04"
F170411;"";"Bordeaux";"Avenue de Saint Amand";"Pistes ou bandes cyclables";"1";"Suite aux travaux de modification du carrefour avec l’avenue de Lattre de Tassigny, la tranchée sur la bande cyclable n’a pas été correctement rebouchée et raccordée au bitume de la rue (différence de niveau).";"";"";"";"";"";"contact@velo-cite.org";"2017-04-18";"2019-06-19"
F170410;"";"Bordeaux";"avenue de Verdun";"Pistes ou bandes cyclables";"1";"Bande cyclable le long de l’avenue de Verdun entre l’avenue d‘Eysines et l’avenue de Lattre de Tassigny (route de St Médard). Le tracé des bandes est pratiquement effacé par endroits.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-18";"2019-03-04"
F170409;"";"Lormont";"Amorce pont d'Aquitaine";"Pistes ou bandes cyclables";"1";"Sur la piste cyclable aval du pont d'Aquitaine côté Lormont, un gros trou s'est formé en bordure d'une plaque métallique de visite. Il s'agrandit de jour en jour et devient  véritablement dangereux si un cycliste engage ses roues dedans.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-25";"2019-03-04"
F170408;"";"Bruges";"rue du Pont-Neuf";"Pistes ou bandes cyclables";"1";"La future nouvelle sortie de la rocade vers le Lac est en cours de réalisation. Une déviation cycliste a été mise en place. Une voie a été créée rue du Pont-neuf, c'est très bien. Malheureusement le revêtement de cette voie est en gravillon épais interdisant toute  irculation sécurisée (risque de dérapage et freinage interdit). Merci de stabiliser ce revêtement.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-25";"2019-03-04"
F170407;"";"Blanquefort";"rue Paul Verlaine";"Signalisation / Marquage au sol";"1";"La rue Paul Verlaine à été mise en impasse depuis des années, permettant cependant le passage des cyclistes par des aménagements temporaires (?) pas du tout aux normes et qui peuvent être jugés dangereux.
La situation de cette rue en impasse sera-t-elle pérennisée ?
Si c'est le cas, nous demandons des aménagements corrects et l'indication sur les panneaux cul-de-sac, de la mention sauf cyclistes.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-11";"2019-03-04"
F170406;"";"Le Haillan";"Carrefour av. Pasteur – rue de los Heros";"Signalisation / Marquage au sol";"1";"Le carrefour pourrait être équipé de balises cédez le passage vélo au feux dans 3 directions.
1 – Sens est-ouest av. Pasteur pour tourner à droite rue de Los Héros (de plus une piste cyclable
commence juste après le carrefour)
2 – sens nord-sud depuis rue de los Heros pour tourner à droite av. Pasteur (bonne visibilité et bande
cyclable)
3 – sens ouest-est pour continuer tout droit sur l'av. Pasteur (bande cyclable)";"";"";"";"";"";"contact@velo-cite.org";"2017-04-11";"2019-03-04"
F170405.;"";"Bordeaux";"rue de Pessac intersection costedoat / villedieu";"Signalisation / Marquage au sol";"1";"Demande de pose d'un M12 permettant le cheminement des cyclistes à droite";"";"";"";"";"";"contact@velo-cite.org";"2017-04-11";"2019-03-04"
F170404;"";"Bordeaux";"avenue Pasteur";"Pistes ou bandes cyclables";"1";"Sur cette portion l'avenue Pasteur ne comporte pas d'aménagements cyclistes. Cette absence a déjà été signalée à plusieurs reprises. Sur 200 m env. les bandes cyclables disparaissent et la chaussée se rétrécie considérablement en raison du stationnement autorisé de chaque côté. Cette zone est particulièrement dangereuse car rien n'indique ce rétrécissement.
";"";"";"";"";"";"contact@velo-cite.org";"2017-04-07";"2019-03-04"
F170403;"";"Eysines";"rue Cap-de-haut";"Double sens cyclable";"1";"La rue Cap-de-haut a été mise en sens unique dans le sens est-ouest entre la rue des Sables et la rue Raymond Claverie. Ce qui oblige tout cycliste arrivant par l'une de ces 2 rues ou par la partie ouest de la rue Cap-de-haut (qui est restée en double sens) à faire le détour par l'avenue du Médoc, pour y tourner à gauche qui plus est.
La rue Cap-de-haut offre une largeur suffisante pour y intégrer un double sens cyclable.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-07";"2019-03-04"
F170402;"";"Mérignac";"Avenue de Verdun";"Autres";"1";"Dans la partie indiquée l'avenue de Verdun ne comporte aucun aménagement cyclable. Compte-tenu de l'étroitesse de la chaussée et de la vitesse trop importante des véhicules, il nous semble qu'une sécurisation de cette zone doit être entreprise en faisant commencer la zone 30 à partir de la rue Gabriel Dupuy. Cela serait cohérent avec les autres parties de voies déjà en zone 30 : débuts des avenues de l'Yser et de la
Libération.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-07";"2019-03-04"
F170401;"";"Mérignac";"avenue Marcel Dassault";"Pistes ou bandes cyclables";"1";"La bande cyclable est rendue extrêmement dangereuse par la présences de cailloux sur toute la largeur de la bande (cailloux d'une bonne dizaines de cm de côté). C'est d'autant plus grave qu'il s'agit d'une bande cyclable obligatoire, sur une route ou la circulation est dense et rapide.";"";"";"";"";"";"contact@velo-cite.org";"2017-04-08";"2019-03-04"
F170314;"";"Mérignac";"Angle avenue de Bon Air et rue Malbos.";"Pistes ou bandes cyclables";"1";"Le long de l'ex-campus de Bissy, dans le sens Mérignac-Pessac.
La nouvelle piste bi-directionnelle se termine par un seuil de trottoir de 20 cm.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-28";"2019-03-04"
F170313;"";"Bruges";"Rue du pont du Gail ";"Double sens cyclable";"1";"Peu d'automobilistes respectent la limitation de vitesse et la priorité dans cette zone de rencontre. Demande de renforcement de la signalisation par des logos vélo au sol + ralentisseur type coussin berlinois.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-28";"2019-03-04"
F170312;"";"Bordeaux";"Pont Chaban-Delmas";"Pistes ou bandes cyclables";"1";"Demande de suppression des potelets (x14) et poubelles (x4) génant la traversée des vélos et empêchant la traversée des vélos-cargo, aux deux extrémités du pont Chaban Delmas Côté rive droite et rive gauche.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-17";"2019-03-04"
F170311;"";"Bordeaux";"rue claude bonnier";"Signalisation / Marquage au sol";"1";"Demande d'installation de deux feux R19td autorisant les cyclistes à franchir la ligne d'arrêt du feu tricolore pour s'engager sur la voie située dans la continuité, lorsque le tramway circule. En effet l'attente aux feux est terriblement longue en heure de pointe, alors que les cyclistes pourraient effectuer une traversée en toute sécurité car les véhicules venant de la droite sont arrêtés.
1 : Intersection rue Robert Lateulade
2. Intersection rue Chauffour
";"";"";"";"";"";"contact@velo-cite.org";"2017-03-17";"2019-03-04"
F170310;"";"Mérignac";"avenue d'Arès intersection rue Mac Carthy";"Détérioration de la chaussée";"1";"Etat de la chausée ce matin. En espérant que les travaux se terminent au plus vite. Pas de bande cyclable sur cet axe où la vitesse est plutôt élevée même si des panneaux 30 ont été posés. De nombreuses irrégularités et morceaux d'asphalte rendent la traversée dangereuse pour les cyclistes.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-16";"2019-03-04"
F170309;"";"Bordeaux";"Place Renaudel, parvis de l'eglise ste croix";"Stationnement sauvage";"1";"Plusieurs chaînes ont été enlevées (au moins 3) tout autour de la place et les voitures se garent devant l'eglise.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-16";"2019-03-04"
F170308;"";"Mérignac";"place Mondésir";"Détérioration de la chaussée";"1";"Nid de poule à reboucher sur la voie bus / vélo avant l'arrêt de la liane 1 Place Mondésir dans le sens Mérignac Bordeaux.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-13";"2019-03-04"
F170307;"";"Eysines";"Allée de la Tour de Gassies";"Pistes ou bandes cyclables";"1";"Cette rue en sens unique avait fait l'objet d'un début d'aménagement avec une piste en double sens mais cette dernière n'est jamais allée jusqu'au bout de la rue et se termine quelque dizaines de mètres plus loin par un cédez le passage. En sens montant le cycliste peut utiliser la chaussée. En sens descendant c'est un sens interdit obligeant à un contour d'un kilomètre. Terminer cette piste aurait du sens.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-08";"2019-03-04"
F170306;"";"Saint-Médard-en-Jalles";"place Jean Gadret";"Rond-point";"1";"Ce rond de la place Michel Gadret comporte une bande cyclable qui peut s'avérer dangereuse si elle est utilisée. Nous rappelons que dans un rond-point il est déconseillé aux cyclistes de longer le trottoir. Il est préférable d'être bien vu sur la chaussée, de s'assurer que l'on est bien perçu par les autres usagers et d'indiquer clairement ses changements de direction. Cette simili bande cyclable doit être supprimée : danger.";"";"";"";"";"";"contact@velo-cite.org";"2017-03-08";"2019-03-04"
F181215;"";"Bordeaux";"Cours de la Somme";"Stationnement vélo";"1";"Demande de mise en place d'arceaux vélos à l'angle de la rue Fonfrède et dans le prolongement de la station VCUB";"";"";"";"";"";"contact@velo-cite.org";"2018-12-19";"2019-03-20"
F181214;"";"Bordeaux";"Rue Ulysse Gayon";"Stationnement vélo";"1";"Demande d'installation d'arceaux vélo le long du bâtiment.";"";"";"";"";"";"contact@velo-cite.org";"2018-12-19";"2019-03-20"
F181213;"";"Bordeaux";"Cours du Médoc";"Détérioration de la chaussée";"1";"Plaque descellée ";"";"re-nivelé (vu le 28/01/2019)";"";"";"";"Contact@velo-cite.org";"2018-12-17";"2019-03-20"
F170305 ;"";"Bordeaux";"Intersection piste cyclable / rue G. Tailleferre";"Pistes ou bandes cyclables";"1";"F170305 Ce lieu avait déjà fait l'objet d'une cyclofiche pour signaler que des véhicules utilisait la piste cyclable comme itinéraire permettant d'éviter les bouchons. En septembre 2016, nous constations qu'il était effectivement possible d'entrer sur la piste à cet endroit.
Mais cela n'étant pas suffisant, le passage a été élargi pour permettre de circuler plus tranquillement !";"";"";"";"";"";"contact@velo-cite.org";"2017-03-08";"2019-03-04"
F170303;"";"Gradignan";"rue du professer Villemin";"Autres";"1";" La rue du Professer Villemin constitue une voie de liaison entre deux axes structurants de la commune : av. du Général de Gaulle et la route de Canéjan. Elle accueille une trafic automobile élevé mais ne dispose d'aucun aménagement en faveur des cyclistes. Par ailleurs les trottoirs sont particulièrement étroits.
Proposition 1 : passage de la rue en sens unique et création d'amneagements cyclables dans les deux sens
Proposition 2 : passage en zone 30 et mise en place de ralentisseurs";"";"";"";"";"";"contact@velo-cite.org";"2017-02-22";"2019-03-04"
F170301 ;"";"Bordeaux";"cours du Médoc";"Pistes ou bandes cyclables";"1";"La piste cyclable qui vient des quais a été défoncée par des travaux il y a plusieurs semaines. Elle n'a pas été remise en état, quoique ré-ouverte à la circulation cycliste. Le revêtement est inégal, bosselé, avec des enfoncements dangereux et des bordures abruptes, susceptibles de causer des chûtes. Piste très fréquentée par usage urbain + piste Bordeaux / Lacanau";"";"";"";"";"";"contact@velo-cite.org";"2017-02-23";"2019-03-04"
F170218;"";"Floirac";"Piste des quais ";"Pistes ou bandes cyclables";"1";"Pavé descellé";"";"";"";"";"";"contact@velo-cite.org";"2017-02-24";"2019-03-04"
F170217;"";"Bordeaux";"Rue Charpentier / sur av. de la République";"Signalisation / Marquage au sol";"1";"La piste cyclable sur trottoir de l'avenue de la Libération n'est pas suffisamment identifiée pour les automobilistes arrivant par les rues perpendiculaires. Le logo cycliste n'est pas suffisamment visible;
La piste devrait être peinte pour être visible. C'est particulièrement le cas au débouché de la rue Charpentier, où la balise Cédez le passage se trouve 7 à 8 mètre avant la piste !
Cette balise doit être déplacée et remise au droit de la piste cyclable.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-20";"2019-03-04"
F170216;"";"Bordeaux";"Carrefour rue Jules Ferry et bd Président Wilson ";"Aménagements de carrefours";"1";"Les cheminements cyclables sont effacés, celui concernant la traversée du boulevard ne correspond plus avec la bande cyclable de la rue Georges Mandel suite à la construction de l'îlot au début de celle-ci. Les sas cyclables ne sont jamais respectés et on se fait même insulter si l'on a l'audace de les utiliser. Ce lieu est devenu une jungle.
Un réaménagement de ce carrefour est à prévoir.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-20";"2019-03-04"
F170215;"";"Mérignac";"avenue de la Libération";"Pistes ou bandes cyclables";"1";"Entre le rond-point de l'av. de Magudas et la place Jean-Jaurès, sur le côté ouest, les marquages au sol des places de stationnement mesurent 180 cm de large. Cela est insuffisant compte-tenu de la largeur des véhicules actuels qui empiètent  largement sur la bande cyclable.
Cette dernière ne mesurant que 90 centimètres de large, les cyclistes doivent rouler en dehors de la bande. Rappel : le CERTU préconise une largeur de 1,50 m et de ne jamais descendre en dessous de 1m.
";"";"";"";"";"";"contact@velo-cite.org";"2017-02-20";"2019-03-04"
F170214;"";"Bordeaux";"rue Claude Bonnier";"Signalisation / Marquage au sol";"1";"Installer un cedez-le-passage cycliste pour tourner à droite";"";"";"";"";"";"contact@velo-cite.org";"2017-02-10";"2019-03-04"
F170213;"";"Bordeaux";"Place des Martyrs de la Résitance/ rue Judaïque";"Signalisation / Marquage au sol";"1";"Installer un cedez-le-passage cycliste pour tourner à droite rue Judaïque";"";"";"";"";"";"contact@velo-cite.org";"2017-02-10";"2019-03-04"
F170212;"";"Cenon";"Av Roger Schwob";"Autres";"1";"L'entrée de la Poste Av Schwob dans le Haut Cenon est dangereuse pour les vélos. Le dénivelé entre la voirie et l'entrée du parking de la Poste est largement supérieur à 2 cm, ce qui oblige le cycliste à faire un décrochement sur la gauche avant le tourne à droite pour franchir le seuil  perpendiculairement . Le besoin de ralentir quasiment au pas et/ou le décrochement à gauche surprennent les automobilistes : sentiment d'insécurité du cycliste et risque de chute.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-08";"2019-03-04"
F170211;"";"Bordeaux";"rue du Chalet";"Signalisation / Marquage au sol";"1";"La rue du Chalet est commode pour rejoindre la pelouse de Douet en provenance de l’avenue Pompidou et ainsi éviter les dangers de la place A. Raba-Léon. Des panneaux indiquent le double sens cycliste, mais on constate l’absence de signalisation au sol et cela est insuffisant pour rendre légitimes les cyclistes face aux automobilistes.
Par ailleurs il manque un panneau de signalisation indiquant que des vélos peuvent arriver de la gauche pour les voitures venant de la rue A. Théron.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-05";"2019-03-04"
F170210;"";"Bordeaux";"uai de Queyries face rue Hortense";"Stationnement vélo";"1";"Des blocs de béton ont été installés afin d'empêcher le stationnement des voitures. Pourquoi ne pas optimiser l'espace et installer des arceaux vélos à la place? Il manque de places de stationnement à proximité.
Par ailleurs :
> Marquer une interdiction de stationnement au sol à la sortie de la voie verte
> Refaire la peinture de la bande cyclable le long de la route pour assurer la continuité du cheminement des cyclistes sur la chaussée principale";"";"";"";"";"";"contact@velo-cite.org";"2017-02-12";"2019-03-04"
F170209;"";"Pessac";"avenue du Pont de l'Orient";"Pistes ou bandes cyclables";"1";"Bande cyclable en très mauvais état au niveau de château Pape Clément";"";"";"";"";"";"contact@velo-cite.org";"2017-02-05";"2019-04-24"
F170205 ;"";"Bruges";"carrefour piste cyclable du Lac : av. du Pont-Neuf";"Aménagements de carrefours";"1";"Le croisement entre la piste cyclable qui longe la rocade et la rue du pont neuf est très dangereux. Les voitures sont en phase d'accélération  avant de pénétrer sur la rocade.
Un adhérent nous informe : Lorsque
je suis passé là venant de l'ouest, je me suis engagé car je ne voyais pas de voitures. Mon fils me suivait. Heureusement, il a freiné et s'est arrêté car une voiture arrivait à très vive allure.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-05";"2019-03-04"
F170203-;"";"Bordeaux";"rue François Le Gallais";"Double sens cyclable";"1";"La rue François Le Gallais, actuellement en sens interdit sans double sens cyclable, permettrait - si elle était aménagée - à un cycliste arrivant par la rue de la Pelouse de Douet de rejoindre la rue Emile Combes en direction du centre de Saint Augustin. Cela lui éviterait un feu, une montée et raccourcirait son itinéraire. De nombreux cyclistes empruntent aujourd'hui cette rue en se mettant en infraction.";"";"";"";"";"";"contact@velo-cite.org";"2017-02-06";"2019-03-04"
F170202 ;"";"Mérignac";"rue Charles Lecocq";"Double sens cyclable";"1";"La rue Lecocq est située en zone 30. Bizarement cette rue ne comporte pas de contresens cyclable alors que toutes les rues du quartier, également en zone 30, sont aménagées avec des contre sens cyclables signalés sur poteau et au sol. ";"";"";"";"";"";"contact@velo-cite.org";"2017-02-02";"2019-03-20"
F170201;"";"Bordeaux";"14 rue des Bahutiers";"Stationnement vélo";"1";"Emplacement de stationnement non protégé. Le premier vélo court le risque de se retrouver au mieux avec une roue pliée, au pire écrabouillé. L'arceau qui penche porte la trace de véhicules qui sont allés un peu trop loin. Dans tout les cas les dégâts sont à la charge du cycliste puisqu'il ne peut faire intervenir aucune assurance.
Dans ce type de configuration un simple poteau de mobilier urbain permettrait de protéger la zone de stationnement. ";"";"";"";"";"";"contact@velo-cite.org";"2017-01-02";"2019-03-04"
F170905;"";"Mérignac";"carrefour des 4 chemins";"Aménagements de carrefours";"1";"Remise en place du céder le passage cycliste sur l'avenue de Belfort. il n'y a aucun cycliste qui tourne à droite, les cyclistes tournent avenue du Dr Albert Schweitzer. La remise en place du panneau évitera aux cyclistes d'être tentés de passer par le trottoir
2. Mise en place d'un sas cycliste avenue du Maréchal Leclerc, pour protéger les cyclistes des tourne à droite 
3.Prolonger  la piste cyclable de l'a. de Belfort jusqu'au carrefour.";"";"";"";"";"";"contact@velo-cite.org";"2017-09-08";"2019-03-04"
F170910.1-;"";"Bordeaux";"72 cours de la Somme";"Stationnement vélo";"1";"Demande d'installation d'arceaux vélo devant la boutique du vélociste Musette à la place de stationnements auto : 72 cours de la somme / Musette";"";"";"";"";"";"contact@velo-cite.org";"2017-09-19";"2019-03-04"
F170910.2 ;"";"Bordeaux";"Cours Alsace Lorraine";"Stationnement vélo";"1";"Demande d'installation d'arceaux vélo devant la boutique du vélociste Altermove à la place de stationnements auto";"";"";"";"";"";"contact@velo-cite.org";"2017-09-19";"2019-03-04"
F170903;"";"Mérignac";"Rond point Marcel Dassault / av. des Marronniers";"Rond-point";"1";"Une voie verte fait le tour du rond-point. Elle présente une discontinuité importante car inexistante au débouché de l'avenue des marronniers. La traversée est rendue dangereuse.";"";"";"";"";"";"contact@velo-cite.org";"2017-09-08";"2019-03-04"
F170904 ;"";"Mérignac";"Avenue des Marroniers";"Pistes ou bandes cyclables";"1";"La piste cyclable de l’avenue des marroniers, conformément aux règles en vigueur, dispose du même régime de priorité que la chaussée. Or des lignes de cédez le passage ont été peinte à chaque intersection. De plus les véhicules débouchant des intersections dispose d'une ligne de stop peinte au sol.";"";"";"";"";"";"contact@velo-cite.org";"2017-09-08";"2019-03-04"
F181216.;"";"Mérignac";"Carrefour des 4 Chemins";"Aménagements de carrefours";"1";"F170905 Remise en place du céder le passage cycliste sur l'avenue de Belfort. il n'y a aucun cycliste qui tourne à droite, les cyclistes tournent avenue du Dr Albert Schweitzer. La remise en place du panneau évitera aux cyclistes d'être tentés de passer par le trottoir
2. Mise en place d'un sas cycliste avenue du Maréchal Leclerc, pour protéger les cyclistes des tourne à droite 
3.Prolonger  la piste cyclable de l'a. de Belfort jusqu'au carrefour.";"";"";"";"";"";"contact@velo-cite.org";"2018-12-08";"2019-03-20"
F170610;"";"Bordeaux";"Rue de la course ";"Pistes ou bandes cyclables";"1";"Nombreux problèmes dénombrés sur ces deux axes structurants : 
    • Les automobilistes, bus et poids lourds mordent les bandes cyclables
    • Les automobilistes s'y garent
    • Vitesse exessive
    • Les cyclistes roulent sur les trottoirs ou à contresens sur la bande cyclable car c'est le chemin le plus court depuis Paul Doumer pour rejoindre les boulevards
Demande de suppression du stationnement afin de créer un double sens cyclable et d'élargir les bandes cyclables.";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170906;"";"Mérignac";"28 rue Camille Goillot";"Pistes ou bandes cyclables";"1";"Procéder à l'arrachage des arbustes qui poussent le long de la bordure du trottoir, sur piste ";"";"";"";"";"";"contact@velo-cite.org";"2017-09-08";"2019-03-04"
F170701;"";"Bordeaux";"Rue Jules Mabit";"Stationnement sauvage";"1";"La bande cyclable est continuellement encombrée de voitures. Il semblerait selon certains témoignages que plusieurs cyclistes se soient fait accrocher par des automobilistes sortant de la rue mabit pour aller rue de l'hermitage.
Une session de sensibilisation puis de verbalisation serait judicieuse en attendant la mise en place de potelets anti-stationnement.";"";"";"";"Mairie de quartier de Bx Caudéran sollicitée pour la pose de potelets anti-stationnement le 3-04-2019

Réponse de la mairie de quartier le 4-04-2019:
L’ensemble des rues perpendiculaires aux boulevards sont chargées de voiture notamment sur les trottoirs. 
Nous n’avons pas aujourd’hui le budget suffisant pour mettre des potelets sur tous les trottoirs de ces rues, surtout que ces trottoirs sont étroits et les potelets ne favoriseraient pas l’accessibilité pour les poussettes ou PMR. 
Nous renforçons dès à présent la présence de la PM pour verbalisations (ce qui n’était le cas jusqu’à la fin 2018 et l’arrivée d’une brigade PM dédiée au quartier).
";"";"contact@velo-cite.org";"2017-07-01";"2019-04-08"
F170609;"";"Pessac";"514 allée geoffroy saint hilaire ";"Pistes ou bandes cyclables";"1";"Demande  :
- suppression du marquage cedez-le-passage sur la piste car elle est prioritaire 
- marquage de logos vélo et chevrons sur la traversée cyclable
- déplacement du cedez-le-passage avant le passage piéton
- pose d'un panneau priorité aux cyclistes et piétons";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170702;"";"Pessac";"avenue du Haut- lévèque";"Signalisation / Marquage au sol";"1";"Demande d'installation d'un M12.";"";"";"";"";"";"contact@velo-cite.org";"2017-07-01";"2019-03-04"
F170608;"";"Floirac";"déviation quai de la Souys";"Pistes ou bandes cyclables";"1";"Au niveau de la déviation cycliste du quai de la Souys à Floirac un superbe enrobé a été réalisé pour les voitures avec de beaux marquages.
Pour les vélos, c'est du gravillon et un arrêt obligatoire pour contourner des grilles de chantier. 
";"";"";"";"";"";"contact@velo-cite.org";"2017-06-09";"2019-03-04"
F170703;"";"Eysines";"rue collège technique";"Signalisation / Marquage au sol";"1";"Toute la signalétique (REV n°1, direction Lacanau, ...) sur la piste cyclable à proximité immédiate du rond-point des rues du Collège Technique et de la rue de Langlet est au sol. Les poteaux sont toujours debout. Probablement un acte de malveillance.";"";"";"";"";"";"contact@velo-cite.org";"2017-07-01";"2019-03-04"
F170907;"";"Mérignac";"30 av du Marechal de Lattre de Tassigny";"Pistes ou bandes cyclables";"1";"Procéder à l’élagage des plantes qui débordent sur la piste cyclable bidirectionnelle,  risque de collision frontale cycliste !";"";"";"";"";"";"contact@velo-cite.org";"2017-09-19";"2019-03-04"
F170607;"";"Villenave-d'Ornon";"avenue Mirieu de Labarre";"Pistes ou bandes cyclables";"1";"Après le centre commercial des rives d'Arcins la piste cyclable est envahie par les voitures qui veulent se stationner au plus près de l'entrée de l'immeuble. 
Plus loin ce sont les poids lourds qui empiètent sur la piste. 

Il faut la protéger afin d'empêcher le stationnement. ";"";"Priorité 1";"Priorité 1";"";"";"contact@velo-cite.org";"2017-06-09";"2019-05-31"
F170704;"";"Bordeaux";"8 rue Borie";"Stationnement vélo";"1";"Demande d'installation de quelques arceaux devant cet ancienne sortie de garage.";"";"";"";"avis défavorable, nombreux arceaux a proximité (angle notre dame, devant le n°16, angle avec les quais)";"Relance faite auprès de la mairie de quartier et du service signalisation le 14-03-2019  ";"contact@velo-cite.org";"2017-07-10";"2019-06-26"
